east,north,yaw
211.36479726,-16.31959521,-17.18721087
211.46083393,-16.34932547,-17.20788607
211.55686080,-16.37908857,-17.22857518
211.65287787,-16.40888430,-17.24927644
211.74888513,-16.43871222,-17.26998546
211.84488255,-16.46857186,-17.29069517
211.94087009,-16.49846254,-17.31139636
212.03684762,-16.52838360,-17.33207811
212.13281499,-16.55833436,-17.35272650
212.22877202,-16.58831408,-17.37332646
212.32471843,-16.61832217,-17.39386156
212.42065393,-16.64835814,-17.41431456
212.51657817,-16.67842156,-17.43466934
212.61249075,-16.70851228,-17.45490877
212.70839130,-16.73863012,-17.47501712
212.80427942,-16.76877500,-17.49498028
212.90015475,-16.79894692,-17.51478454
212.99601693,-16.82914585,-17.53441733
213.09186565,-16.85937176,-17.55386670
213.18770065,-16.88962452,-17.57312206
213.28352171,-16.91990398,-17.59217395
213.37932863,-16.95020992,-17.61101324
213.47512126,-16.98054207,-17.62963183
213.57089944,-17.01090018,-17.64802067
213.66666306,-17.04128386,-17.66617139
213.76241196,-17.07169288,-17.68407702
213.85814598,-17.10212702,-17.70172914
213.95386496,-17.13258602,-17.71911870
214.04956877,-17.16306966,-17.73623811
214.14526368,-17.19355779,-17.75308006
214.24093788,-17.22408661,-17.76963868
214.33658668,-17.25467021,-17.78590873
214.43221083,-17.28530590,-17.80188576
214.52781489,-17.31597911,-17.81756652
214.62340589,-17.34666765,-17.83294784
214.71899196,-17.37734591,-17.84802573
214.81458121,-17.40798805,-17.86279244
214.91018078,-17.43857110,-17.87723720
215.00579595,-17.46907752,-17.89134502
215.10142948,-17.49949733,-17.90509658
215.19706498,-17.52987981,-17.91846987
215.29269678,-17.56024060,-17.93144099
215.38831936,-17.59059482,-17.94398593
215.48392724,-17.62095730,-17.95608123
215.57951775,-17.65133412,-17.96770283
215.67509098,-17.68172288,-17.97882579
215.77062284,-17.71219537,-17.98942457
215.86609881,-17.74279381,-17.99947198
215.96151322,-17.77353322,-18.00894007
216.05686827,-17.80440441,-18.01780332
